19:01:58,10,9.78,38.70844,-0.47468,-7.46,-0.85,6.98,24.52,518.60,1
19:02:01,10,8.29,38.70837,-0.47457,-7.29,-1.09,5.94,24.53,517.76,1
19:02:04,10,8.96,38.70840,-0.47441,-8.15,-0.14,5.21,24.53,518.04,1
19:02:07,9,10.60,38.70842,-0.47422,-8.52,-0.38,4.47,24.54,517.64,1
19:02:10,8,11.36,38.70844,-0.47402,-8.91,-1.02,4.18,24.54,517.44,1
19:02:13,8,11.50,38.70850,-0.47383,-8.30,-0.35,5.31,24.54,516.98,1
19:02:16,10,11.77,38.70858,-0.47365,-7.56,-1.55,5.78,24.55,516.06,1
19:02:19,10,12.45,38.70868,-0.47347,-7.99,-0.47,5.35,24.55,515.92,1
19:02:22,10,12.46,38.70877,-0.47328,-6.61,-0.70,4.42,24.56,515.31,1
19:02:25,10,12.21,38.70886,-0.47310,-8.76,-1.43,5.26,24.56,514.32,1
19:02:28,10,13.56,38.70895,-0.47289,-5.66,-1.03,7.03,24.57,513.58,1
19:02:31,10,12.12,38.70902,-0.47268,-8.35,0.82,4.78,24.57,512.57,1
19:02:34,10,10.39,38.70903,-0.47249,-7.75,-1.05,5.87,24.57,512.43,1
19:02:37,10,8.10,38.70904,-0.47234,-6.61,-2.92,6.87,24.58,511.90,1
19:02:40,10,9.67,38.70916,-0.47227,-8.87,-0.77,3.11,24.58,512.56,1
19:02:43,10,11.93,38.70926,-0.47211,-7.45,-1.18,6.34,24.59,513.30,1
19:02:46,10,14.68,38.70934,-0.47188,-8.42,-0.62,5.16,24.59,513.69,1
19:02:49,10,15.59,38.70944,-0.47164,-7.98,-0.72,6.21,24.59,514.23,1
19:02:52,10,15.42,38.70955,-0.47139,-8.25,-0.19,6.14,24.60,514.13,1
19:02:55,10,15.19,38.70964,-0.47114,-8.41,-0.04,5.86,24.60,514.24,1
19:02:58,10,14.50,38.70972,-0.47090,-7.77,0.29,6.33,24.60,514.22,1
19:03:01,10,12.48,38.70980,-0.47068,-7.49,-0.85,5.58,24.61,514.12,1
19:03:04,10,11.69,38.70987,-0.47049,-7.87,-0.96,5.91,24.61,513.73,1
19:03:07,10,9.70,38.70996,-0.47037,-6.60,-1.62,7.62,24.62,513.24,1
19:03:10,10,8.88,38.71008,-0.47044,-14.44,-1.43,5.19,24.63,513.35,1
19:03:13,10,8.59,38.71016,-0.47056,-8.25,-1.58,5.37,24.63,514.76,1
19:03:16,10,11.75,38.71027,-0.47071,-7.50,-1.43,5.82,24.64,516.62,1
19:03:19,10,12.24,38.71038,-0.47088,-7.35,-0.97,6.24,24.64,518.57,1
19:03:22,9,11.98,38.71049,-0.47104,-8.15,-1.93,6.05,24.64,520.82,1
19:03:25,10,11.19,38.71061,-0.47119,-7.36,-1.37,7.13,24.66,521.93,1
19:03:28,10,9.20,38.71067,-0.47134,-8.12,-0.65,7.01,24.66,522.71,1
19:03:31,10,10.44,38.71065,-0.47152,-8.28,0.80,5.92,24.66,522.58,1
19:03:34,10,10.21,38.71063,-0.47170,-8.92,-1.02,4.92,24.67,523.15,1
19:03:37,10,10.49,38.71059,-0.47188,-8.57,-1.08,4.90,24.66,523.65,1
19:03:40,10,11.44,38.71057,-0.47208,-8.17,-0.60,5.34,24.67,523.68,1
19:03:43,10,12.09,38.71053,-0.47229,-8.60,-0.67,4.98,24.68,523.83,2
19:03:46,9,12.63,38.71049,-0.47252,-7.93,-0.78,5.94,24.68,524.17,2
19:03:49,9,12.65,38.71045,-0.47274,-7.37,-1.21,5.79,24.69,524.70,2
19:03:52,9,12.72,38.71041,-0.47297,-7.59,-0.44,6.18,24.69,525.11,2
19:03:55,10,13.01,38.71038,-0.47320,-7.14,-0.35,6.21,24.69,525.27,2
19:03:58,10,9.62,38.71033,-0.47337,-7.80,-1.74,5.48,24.70,525.30,2
19:04:01,10,10.34,38.71019,-0.47340,-7.26,-0.69,6.16,24.71,524.83,2
19:04:04,10,11.53,38.71004,-0.47336,-7.80,0.65,6.71,24.71,524.43,2
19:04:07,10,9.58,38.70990,-0.47334,-7.61,-0.23,5.34,24.71,523.93,2
19:04:10,10,9.97,38.70981,-0.47346,-7.38,-1.47,5.84,24.72,524.07,2
19:04:13,10,13.41,38.70974,-0.47367,-8.26,-0.14,6.13,24.72,524.07,2
19:04:16,10,15.44,38.70965,-0.47392,-8.28,-0.34,4.80,24.72,524.24,2
19:04:19,10,16.39,38.70956,-0.47418,-8.65,-0.62,4.82,24.72,523.63,2
19:04:22,10,15.31,38.70947,-0.47444,-8.21,-0.28,4.76,24.73,523.04,2
19:04:25,10,13.30,38.70939,-0.47466,-7.86,0.85,7.51,24.73,522.53,2
19:04:28,10,7.06,38.70934,-0.47479,-8.22,-0.65,5.57,24.74,521.89,2
19:04:31,10,6.89,38.70926,-0.47486,-8.11,-0.50,4.07,24.74,522.26,2
19:04:34,9,11.50,38.70912,-0.47483,-8.48,-0.13,4.75,24.74,520.96,2
19:04:37,10,13.87,38.70893,-0.47478,-8.24,-0.48,4.67,24.74,520.67,2
19:04:40,10,13.46,38.70874,-0.47472,-8.27,0.09,4.32,24.75,519.85,2
19:04:43,10,12.51,38.70856,-0.47471,-7.60,-0.27,5.07,24.75,519.10,2
19:04:46,10,10.14,38.70842,-0.47470,-7.24,-2.56,6.89,24.75,519.23,2
19:04:49,10,10.05,38.70838,-0.47454,-8.63,-0.51,5.09,24.76,519.17,2
19:04:52,10,10.64,38.70841,-0.47434,-8.10,0.60,4.46,24.76,518.54,2
19:04:55,9,12.69,38.70843,-0.47412,-8.39,-0.24,5.49,24.76,518.34,2
19:04:58,9,12.39,38.70847,-0.47390,-8.22,-0.45,5.23,24.76,517.59,2
19:05:01,10,12.55,38.70856,-0.47371,-8.63,-0.61,4.72,24.77,515.89,2
19:05:04,10,13.44,38.70866,-0.47351,-9.14,-0.57,4.56,24.77,516.11,2
19:05:07,10,13.34,38.70876,-0.47331,-8.63,-0.37,5.75,24.77,516.15,2
19:05:10,10,13.58,38.70886,-0.47310,-8.67,-0.32,4.41,24.78,514.61,2
19:05:13,10,14.78,38.70895,-0.47287,-8.28,-0.53,5.01,24.79,514.43,2
19:05:16,10,13.64,38.70903,-0.47263,-8.50,0.65,4.15,24.79,513.73,2
19:05:19,10,10.78,38.70903,-0.47243,-7.56,-1.39,6.68,24.79,512.88,2
19:05:22,10,8.74,38.70909,-0.47230,-9.10,0.27,4.32,24.79,512.77,2
19:05:25,10,10.44,38.70921,-0.47221,-8.32,-0.21,4.78,24.80,513.64,2
19:05:28,10,13.99,38.70929,-0.47201,-8.32,0.05,5.20,24.80,514.26,2
19:05:31,10,15.22,38.70939,-0.47177,-8.85,-0.35,5.32,24.80,514.49,2
19:05:34,10,15.48,38.70949,-0.47152,-8.32,-0.24,5.54,24.81,515.06,2
19:05:37,10,14.71,38.70958,-0.47127,-8.20,-1.47,4.67,24.80,514.32,2
19:05:40,10,13.07,38.70966,-0.47106,-8.43,-0.70,5.31,24.81,514.69,2
19:05:43,10,13.35,38.70974,-0.47084,-8.04,-0.68,5.15,24.81,514.45,2
19:05:46,10,12.76,38.70982,-0.47063,-8.31,-0.42,5.20,24.82,514.24,2
19:05:49,10,10.08,38.70988,-0.47045,-8.78,-0.29,6.65,24.82,514.14,2
19:05:52,10,8.48,38.70998,-0.47038,-7.91,-0.79,5.82,24.82,513.72,2
19:05:55,10,9.99,38.71008,-0.47048,-8.49,-0.69,5.53,24.83,513.85,2
19:05:58,9,10.10,38.71017,-0.47061,-8.91,-1.64,4.53,24.84,516.06,2
19:06:01,10,12.56,38.71029,-0.47078,-8.90,-0.19,3.56,24.85,518.57,2
19:06:04,9,13.51,38.71042,-0.47096,-8.01,-0.07,4.81,24.85,520.45,2
19:06:07,9,13.18,38.71054,-0.47114,-8.02,0.14,5.48,24.87,522.06,2
19:06:10,10,8.82,38.71064,-0.47126,-8.48,0.23,5.15,24.86,522.52,2
19:06:13,10,8.48,38.71066,-0.47141,-8.18,-0.34,5.79,24.87,522.87,2
19:06:16,10,8.85,38.71063,-0.47156,-7.83,-0.66,4.75,24.88,522.78,2
19:06:19,10,9.83,38.71061,-0.47174,-8.70,-0.20,4.78,24.88,523.20,2
19:06:22,10,10.68,38.71058,-0.47192,-7.62,-0.19,5.02,24.88,523.61,2
19:06:25,10,11.02,38.71055,-0.47212,-7.63,-0.05,4.95,24.89,524.26,3
19:06:28,10,11.31,38.71052,-0.47232,-8.88,-0.67,4.76,24.89,524.82,3
19:06:31,10,13.36,38.71048,-0.47255,-8.25,-0.25,4.90,24.90,525.43,3
19:06:34,10,16.26,38.71043,-0.47283,-8.60,0.23,5.26,24.90,525.77,3
19:06:37,10,15.63,38.71039,-0.47311,-8.05,0.27,4.51,24.90,526.08,3
19:06:40,10,12.33,38.71034,-0.47334,-7.51,-1.55,5.18,24.91,526.08,3
19:06:43,10,11.63,38.71020,-0.47341,-7.36,0.05,5.74,24.91,525.46,3
19:06:46,10,13.50,38.71001,-0.47337,-7.13,1.54,6.14,24.91,525.08,3
19:06:49,10,9.83,38.70987,-0.47336,-9.27,0.62,6.02,24.92,524.36,3
19:06:52,10,12.88,38.70977,-0.47352,-8.86,0.72,5.13,24.92,525.69,3
19:06:55,10,17.70,38.70968,-0.47380,-8.39,-0.80,4.41,24.92,525.30,3
19:06:58,10,18.22,38.70958,-0.47409,-8.14,-0.73,5.36,24.93,524.76,3
19:07:01,10,16.88,38.70948,-0.47437,-8.13,-0.75,5.17,24.93,523.91,3
19:07:04,10,14.65,38.70940,-0.47462,-7.21,0.05,7.15,24.93,523.01,3
19:07:07,10,9.09,38.70934,-0.47478,-7.80,-0.03,5.35,24.94,522.51,3
19:07:10,9,8.33,38.70924,-0.47485,-8.27,-0.28,4.87,24.95,522.59,3
19:07:13,10,13.63,38.70906,-0.47482,-8.00,-0.16,5.23,24.95,521.08,3
19:07:16,10,14.81,38.70886,-0.47476,-8.15,-0.54,5.52,24.96,520.65,3
19:07:19,10,14.56,38.70866,-0.47470,-11.72,0.75,5.93,24.96,519.44,3
19:07:22,9,12.48,38.70848,-0.47471,-7.86,-0.64,7.41,24.96,519.95,3
19:07:25,10,11.39,38.70837,-0.47461,-7.80,0.01,5.15,24.97,519.01,3
19:07:28,9,13.19,38.70840,-0.47437,-8.41,1.11,4.03,24.97,519.36,3
19:07:31,9,16.04,38.70841,-0.47409,-7.63,0.24,6.32,24.97,519.04,3
19:07:34,10,14.21,38.70847,-0.47385,-8.61,1.51,4.63,24.98,517.67,3
19:07:37,10,14.49,38.70857,-0.47363,-8.50,-1.00,4.70,24.97,518.16,3
19:07:40,10,17.34,38.70870,-0.47337,-8.51,-0.06,5.14,24.98,517.00,3
19:07:43,10,15.43,38.70882,-0.47314,-8.90,-0.80,5.43,24.99,515.20,3
19:07:46,10,13.89,38.70892,-0.47292,-7.66,3.34,6.00,24.99,514.68,3
19:07:49,10,12.83,38.70899,-0.47270,-9.07,-1.33,4.61,25.00,513.56,3
19:07:52,10,10.94,38.70901,-0.47250,-8.74,-1.65,4.68,25.00,513.69,3
19:07:55,9,10.09,38.70904,-0.47233,-9.05,-1.40,3.75,25.00,513.36,3
19:07:58,10,10.13,38.70917,-0.47226,-9.49,-0.86,2.33,25.00,513.57,3
19:08:01,10,12.36,38.70926,-0.47208,-9.01,-0.84,3.99,25.00,513.85,3
19:08:04,10,12.17,38.70934,-0.47188,-8.58,-0.57,4.97,25.01,513.70,3
19:08:07,10,8.09,38.70939,-0.47174,-8.94,-1.39,2.99,25.02,513.24,3
19:08:10,10,10.07,38.70945,-0.47160,-9.14,-1.13,3.66,25.01,514.66,3
19:08:13,10,16.51,38.70955,-0.47134,-9.35,-1.89,3.04,25.02,514.61,3
19:08:16,10,17.36,38.70965,-0.47105,-9.19,-0.57,3.81,25.02,515.49,3
19:08:19,10,17.24,38.70975,-0.47077,-9.57,0.23,4.46,25.02,514.99,3
19:08:22,10,15.14,38.70984,-0.47052,-8.61,-0.28,5.84,25.02,514.94,3
19:08:25,10,10.54,38.70996,-0.47040,-9.69,-1.20,5.20,25.03,514.54,3
19:08:28,10,10.85,38.71009,-0.47050,-9.13,-1.12,2.48,25.03,516.12,3
19:08:31,10,15.13,38.71023,-0.47069,-8.76,-1.45,3.58,25.04,519.04,3
19:08:34,10,16.73,38.71038,-0.47092,-8.48,-0.47,4.15,25.05,520.97,3
19:08:37,9,14.80,38.71053,-0.47112,-8.94,0.04,3.27,25.05,522.52,3
19:08:40,10,10.09,38.71063,-0.47126,-8.92,-1.43,4.83,25.05,523.71,3
19:08:43,10,10.14,38.71064,-0.47144,-8.37,0.18,4.09,25.06,523.86,3
19:08:46,10,9.66,38.71061,-0.47161,-9.22,-0.80,5.02,25.07,523.65,3
19:08:49,10,11.86,38.71058,-0.47182,-8.92,-0.81,4.49,25.07,524.44,3
19:08:52,10,13.61,38.71054,-0.47205,-9.39,-0.70,4.30,25.07,524.92,3
19:08:55,10,14.31,38.71050,-0.47231,-9.22,-0.77,4.03,25.08,525.01,4
19:08:58,10,15.01,38.71045,-0.47257,-8.92,-1.85,2.81,25.08,526.72,4
19:09:01,10,20.57,38.71040,-0.47292,-9.00,-0.35,3.39,25.08,526.57,4
19:09:04,10,17.73,38.71035,-0.47324,-8.27,-1.30,6.94,25.09,526.31,4
19:09:07,10,13.10,38.71023,-0.47339,-9.33,0.42,3.70,25.09,526.51,4
19:09:10,10,13.71,38.71004,-0.47337,-8.81,-0.52,4.40,25.09,525.47,4
19:09:13,10,10.23,38.70988,-0.47335,-11.10,-0.01,1.45,25.09,524.51,4
19:09:16,9,13.57,38.70978,-0.47352,-8.71,-0.82,4.83,25.10,526.56,4
19:09:19,10,19.55,38.70967,-0.47383,-8.43,-0.05,4.86,25.10,526.11,4
19:09:22,10,22.04,38.70955,-0.47419,-8.50,-0.06,4.77,25.11,525.63,4
19:09:25,10,21.52,38.70943,-0.47454,-7.93,0.72,5.84,25.11,524.29,4
19:09:28,10,12.46,38.70934,-0.47478,-8.87,-0.18,6.75,25.12,523.30,4
19:09:31,10,9.03,38.70925,-0.47486,-8.52,-0.30,4.81,25.12,523.55,4
19:09:34,10,15.83,38.70905,-0.47482,-9.61,-0.14,3.65,25.12,522.36,4
19:09:37,10,17.18,38.70881,-0.47475,-8.47,1.89,4.24,25.12,520.58,4
19:09:40,10,13.66,38.70861,-0.47470,-8.47,1.26,4.74,25.13,519.76,4
19:09:43,10,11.64,38.70845,-0.47472,-8.32,-0.62,5.28,25.13,520.35,4
19:09:46,10,11.18,38.70837,-0.47456,-8.65,1.26,5.03,25.13,519.51,4
19:09:49,10,12.73,38.70841,-0.47434,-9.05,1.17,3.97,25.14,520.42,4
19:09:52,10,17.06,38.70844,-0.47404,-8.79,0.11,5.33,25.14,520.15,4
19:09:55,10,17.99,38.70853,-0.47375,-8.75,0.76,4.26,25.15,518.58,4
19:09:58,10,18.90,38.70866,-0.47346,-9.12,0.01,5.22,25.15,518.25,4
19:10:01,9,19.42,38.70881,-0.47317,-7.99,-0.26,5.03,25.15,516.79,4
19:10:04,8,19.04,38.70893,-0.47287,-9.19,1.55,4.33,25.15,515.87,4
19:10:07,10,15.87,38.70901,-0.47259,-8.60,2.60,4.41,25.15,514.46,4
19:10:10,9,11.86,38.70901,-0.47237,-7.07,0.11,6.33,25.16,513.89,4
19:10:13,10,11.63,38.70914,-0.47226,-9.72,1.39,3.48,25.16,513.98,4
19:10:16,10,15.48,38.70927,-0.47206,-8.91,0.25,3.93,25.16,515.14,4
19:10:19,10,19.54,38.70939,-0.47176,-8.65,0.76,4.12,25.17,516.94,4
19:10:22,10,20.25,38.70952,-0.47143,-8.31,1.11,5.08,25.17,515.80,4
19:10:25,10,19.13,38.70964,-0.47112,-8.33,1.13,4.99,25.17,515.49,4
19:10:28,10,16.05,38.70974,-0.47084,-7.98,1.20,5.35,25.17,515.02,4
19:10:31,10,13.36,38.70982,-0.47061,-8.52,1.39,5.14,25.18,514.56,4
19:10:34,10,9.77,38.70988,-0.47044,-9.33,0.99,3.83,25.18,514.57,4
19:10:37,10,9.46,38.70994,-0.47031,-9.27,-0.70,5.11,25.18,514.50,4
19:10:40,10,10.64,38.71005,-0.47041,-9.47,3.76,7.08,25.19,514.56,4
19:10:43,10,14.05,38.71018,-0.47060,-7.79,-0.64,3.52,25.20,517.28,4
19:10:46,9,17.55,38.71034,-0.47083,-8.94,0.12,3.85,25.21,520.55,4
19:10:49,9,15.73,38.71050,-0.47106,-8.82,1.45,4.09,25.21,522.06,4
19:10:52,10,9.46,38.71061,-0.47119,-10.06,0.07,5.63,25.22,523.14,4
19:10:55,10,9.46,38.71066,-0.47133,-9.08,1.37,4.21,25.23,523.81,4
19:10:58,10,9.53,38.71064,-0.47149,-8.91,0.77,4.17,25.23,523.74,4
19:11:01,10,11.09,38.71061,-0.47169,-8.85,0.78,4.64,25.23,523.91,4
19:11:04,10,8.83,38.71058,-0.47185,-8.64,1.00,4.67,25.23,523.86,4
19:11:07,10,7.28,38.71054,-0.47197,-8.99,0.32,3.99,25.24,524.61,4
19:11:10,10,10.80,38.71053,-0.47216,-8.73,0.13,4.66,25.25,524.53,5
19:11:13,10,10.32,38.71051,-0.47234,-8.90,-1.15,3.02,25.25,524.92,5
19:11:16,10,14.71,38.71047,-0.47258,-8.67,0.51,4.38,25.26,525.98,5
19:11:19,10,14.87,38.71042,-0.47285,-8.52,0.21,4.61,25.26,525.75,5
19:11:22,10,11.42,38.71039,-0.47306,-8.48,0.45,5.01,25.27,525.99,5
19:11:25,10,10.41,38.71036,-0.47325,-7.76,-0.48,6.35,25.27,526.02,5
19:11:28,10,10.09,38.71029,-0.47339,-7.79,0.08,6.22,25.28,526.16,5
19:11:31,10,11.27,38.71013,-0.47339,-9.18,2.71,4.38,25.27,525.99,5
19:11:34,10,12.04,38.70997,-0.47334,-8.11,2.44,3.51,25.28,524.80,5
19:11:37,10,9.48,38.70984,-0.47338,-9.64,0.94,4.05,25.28,525.24,5
19:11:40,10,12.39,38.70977,-0.47356,-9.00,-0.69,4.17,25.27,525.32,5
19:11:43,10,16.26,38.70968,-0.47382,-9.22,-0.68,3.65,25.28,525.97,5
19:11:46,10,16.64,38.70958,-0.47409,-9.08,-0.41,4.22,25.29,525.01,5
19:11:49,10,14.75,38.70950,-0.47434,-9.21,-0.53,3.80,25.29,524.79,5
19:11:52,10,13.72,38.70942,-0.47457,-9.02,0.04,4.18,25.29,524.05,5
19:11:55,10,10.01,38.70936,-0.47475,-8.62,-0.53,5.45,25.30,523.18,5
19:11:58,10,7.41,38.70929,-0.47485,-8.91,-0.87,4.36,25.30,523.35,5
19:12:01,10,9.99,38.70916,-0.47485,-8.62,0.41,5.59,25.30,522.13,5
19:12:04,10,12.45,38.70900,-0.47480,-8.36,-0.01,4.53,25.30,521.25,5
19:12:07,10,12.74,38.70882,-0.47475,-8.82,0.90,4.61,25.30,520.70,5
19:12:10,10,11.97,38.70866,-0.47470,-8.10,0.23,5.95,25.30,519.80,5
19:12:13,10,9.70,38.70852,-0.47471,-8.10,-0.58,6.35,25.30,519.58,5
19:12:16,10,10.40,38.70839,-0.47466,-7.59,-0.68,6.69,25.31,519.51,5
19:12:19,10,10.82,38.70839,-0.47446,-8.26,2.00,4.77,25.31,519.47,5
19:12:22,10,12.16,38.70842,-0.47425,-8.52,0.73,5.36,25.31,519.32,5
19:12:25,10,13.81,38.70845,-0.47400,-7.76,-0.43,5.69,25.31,519.20,5
19:12:28,10,15.46,38.70854,-0.47376,-9.02,0.30,4.96,25.32,517.78,5
19:12:31,11,16.37,38.70865,-0.47351,-8.06,0.57,5.60,25.32,517.47,5
19:12:34,10,15.83,38.70877,-0.47326,-8.68,0.45,5.28,25.32,516.63,5
19:12:37,10,15.43,38.70888,-0.47302,-7.80,0.79,5.52,25.32,515.76,5
19:12:40,10,15.02,38.70898,-0.47278,-8.54,0.79,5.22,25.32,515.34,5
19:12:43,11,13.30,38.70903,-0.47254,-8.15,1.26,4.62,25.32,514.53,5
19:12:46,11,9.87,38.70905,-0.47236,-7.54,0.09,6.56,25.32,514.65,5
19:12:49,10,10.17,38.70916,-0.47226,-9.03,0.94,3.27,25.32,513.94,5
19:12:52,11,12.57,38.70926,-0.47211,-8.37,-0.06,4.85,25.32,514.74,5
19:12:55,11,16.74,38.70937,-0.47185,-8.41,0.31,4.58,25.32,515.51,5
19:12:58,10,17.27,38.70947,-0.47157,-8.98,0.06,4.92,25.32,515.32,5
19:13:01,10,16.61,38.70958,-0.47129,-9.08,-0.06,5.19,25.32,515.15,5
19:13:04,10,16.42,38.70967,-0.47102,-8.70,-0.62,4.68,25.32,515.59,5
19:13:07,11,16.24,38.70977,-0.47075,-8.28,0.56,5.09,25.32,515.57,5
19:13:10,11,13.42,38.70984,-0.47052,-8.27,0.74,5.13,25.33,514.60,5
19:13:13,11,10.42,38.70991,-0.47035,-6.02,0.41,8.57,25.32,515.30,5
19:13:16,11,10.53,38.71002,-0.47040,-9.05,1.20,5.04,25.33,514.93,5
19:13:19,11,11.39,38.71013,-0.47056,-9.27,-1.04,3.34,25.33,516.82,5
19:13:22,11,15.45,38.71027,-0.47075,-9.88,-0.52,3.68,25.33,519.87,5
19:13:25,10,16.31,38.71042,-0.47097,-8.38,-0.07,4.57,25.34,521.89,5
19:13:28,11,12.06,38.71054,-0.47115,-8.50,0.65,4.64,25.34,522.55,5
19:13:31,11,8.25,38.71064,-0.47115,-7.82,2.03,4.25,25.34,523.46,5
19:13:34,11,8.28,38.71066,-0.47101,-7.92,0.39,5.72,25.34,523.54,5
19:13:37,11,8.00,38.71067,-0.47086,-8.99,-0.26,5.22,25.34,523.11,5
