108,43.771427,-0.041372
109,43.771434,-0.041381
110,43.771441,-0.041389
111,43.771447,-0.041397
112,43.771454,-0.041406
113,43.771461,-0.041414
114,43.771467,-0.041422
115,43.771474,-0.041431
116,43.77148,-0.041439
117,43.771487,-0.041447
118,43.771494,-0.041456
119,43.7715,-0.041464
120,43.771507,-0.041472
121,43.771514,-0.041481
122,43.77152,-0.041489
123,43.771527,-0.041497
124,43.771534,-0.041506
125,43.77154,-0.041514
126,43.771547,-0.041522
127,43.771554,-0.041531
128,43.771561,-0.041539
129,43.771567,-0.041547
130,43.771574,-0.041556
131,43.771581,-0.041564
132,43.771588,-0.041572
133,43.771594,-0.041581
134,43.771601,-0.041589
135,43.771608,-0.041597
136,43.771614,-0.041606
137,43.771621,-0.041614
138,43.771628,-0.041622
139,43.771635,-0.041631
140,43.771641,-0.041639
141,43.771648,-0.041647
142,43.771655,-0.041656
143,43.771661,-0.041664
144,43.771668,-0.041672
145,43.771675,-0.041681
146,43.771682,-0.041689
147,43.771688,-0.041697
148,43.771695,-0.041706
149,43.771702,-0.041714
150,43.771708,-0.041722
151,43.771715,-0.041731
152,43.771722,-0.041739
153,43.771729,-0.041747
154,43.771735,-0.041756
155,43.771742,-0.041764
156,43.771749,-0.041772
157,43.771755,-0.041781
158,43.771762,-0.041789
159,43.771769,-0.041797
160,43.771776,-0.041806
161,43.771782,-0.041814
162,43.771789,-0.041822
163,43.771796,-0.041831
164,43.771802,-0.041839
165,43.771809,-0.041848
166,43.771816,-0.041856
167,43.771822,-0.041865
168,43.771829,-0.041873
169,43.771835,-0.041882
170,43.771842,-0.04189
171,43.771848,-0.041898
172,43.771855,-0.041907
173,43.771861,-0.041915
174,43.771868,-0.041924
175,43.771875,-0.041933
176,43.771881,-0.041941
177,43.771888,-0.04195
178,43.771894,-0.041958
179,43.771901,-0.041967
180,43.771907,-0.041975
181,43.771914,-0.041984
182,43.77192,-0.041992
183,43.771927,-0.042001
184,43.771934,-0.042009
185,43.77194,-0.042018
186,43.771947,-0.042026
187,43.771953,-0.042035
188,43.77196,-0.042044
189,43.771966,-0.042052
190,43.771973,-0.042061
191,43.771979,-0.042069
192,43.771986,-0.042078
193,43.771993,-0.042086
194,43.771999,-0.042095
195,43.772006,-0.042103
196,43.772012,-0.042112
197,43.772019,-0.04212
198,43.772025,-0.042129
199,43.772032,-0.042137
200,43.772039,-0.042146
201,43.772045,-0.042154
202,43.772052,-0.042163
203,43.772058,-0.042172
204,43.772065,-0.04218
205,43.772071,-0.042189
206,43.772078,-0.042197
207,43.772084,-0.042206
208,43.772091,-0.042214
209,43.772097,-0.042223
210,43.772104,-0.042232
211,43.77211,-0.042241
212,43.772116,-0.04225
213,43.772123,-0.042259
214,43.772129,-0.042267
215,43.772135,-0.042276
216,43.772142,-0.042285
217,43.772148,-0.042294
218,43.772155,-0.042303
219,43.772161,-0.042311
220,43.772167,-0.04232
221,43.772174,-0.042329
222,43.77218,-0.042338
223,43.772186,-0.042347
224,43.772193,-0.042355
225,43.772199,-0.042364
226,43.772206,-0.042373
227,43.772212,-0.042382
228,43.772218,-0.04239
229,43.772224,-0.0424
230,43.772229,-0.04241
231,43.772235,-0.04242
232,43.77224,-0.042431
233,43.772245,-0.042441
234,43.77225,-0.042451
235,43.772256,-0.042461
236,43.772261,-0.04247
237,43.772266,-0.04248
238,43.772272,-0.04249
239,43.772277,-0.0425
240,43.772282,-0.04251
241,43.772288,-0.04252
242,43.772293,-0.04253
243,43.772298,-0.042541
244,43.772301,-0.042552
245,43.772305,-0.042563
246,43.772309,-0.042575
247,43.772313,-0.042586
248,43.772317,-0.042597
249,43.77232,-0.042609
250,43.772324,-0.04262
251,43.772328,-0.042631
252,43.772332,-0.042643
253,43.772335,-0.042654
254,43.772339,-0.042665
255,43.772343,-0.042676
256,43.772347,-0.042688
257,43.77235,-0.042699
258,43.772354,-0.04271
259,43.772357,-0.042723
260,43.772359,-0.042735
261,43.772361,-0.042747
262,43.772363,-0.042759
263,43.772365,-0.042771
264,43.772367,-0.042783
265,43.772369,-0.042795
266,43.772372,-0.042807
267,43.772374,-0.042819
268,43.772376,-0.042831
269,43.772378,-0.042843
270,43.77238,-0.042855
271,43.772383,-0.042867
272,43.772383,-0.04288
273,43.772381,-0.042892
274,43.77238,-0.042904
275,43.772379,-0.042916
276,43.772378,-0.042929
277,43.772376,-0.042941
278,43.772375,-0.042953
279,43.772374,-0.042966
280,43.772372,-0.042978
281,43.772371,-0.04299
282,43.77237,-0.043003
283,43.772369,-0.043015
284,43.772367,-0.043027
285,43.772366,-0.04304
286,43.772365,-0.043052
287,43.772363,-0.043064
288,43.772363,-0.043069
289,43.772366,-0.043057
290,43.772368,-0.043045
291,43.77237,-0.043033
292,43.772373,-0.043021
293,43.772375,-0.043009
294,43.772377,-0.042997
295,43.77238,-0.042985
296,43.77238,-0.04298
297,43.772378,-0.042992
298,43.772375,-0.043004
299,43.772372,-0.043015
300,43.772369,-0.043027
301,43.772366,-0.043039
302,43.772363,-0.04305
303,43.77236,-0.043062
304,43.772357,-0.043074
305,43.772354,-0.043085
306,43.772351,-0.043097
307,43.772348,-0.043109
308,43.772345,-0.043121
309,43.772342,-0.043132
310,43.772339,-0.043144
311,43.772336,-0.043156
312,43.772333,-0.043167
313,43.77233,-0.043179
314,43.772327,-0.043191
315,43.772324,-0.043202
316,43.772321,-0.043214
317,43.772318,-0.043226
318,43.772315,-0.043237
319,43.772312,-0.043249
320,43.772309,-0.043261
321,43.772306,-0.043273
322,43.772303,-0.043284
323,43.7723,-0.043296
324,43.772297,-0.043308
325,43.772295,-0.043319
326,43.772292,-0.043331
327,43.772289,-0.043343
328,43.772286,-0.043354
329,43.772283,-0.043366
330,43.77228,-0.043378
331,43.772277,-0.043389
332,43.772274,-0.043401
333,43.772271,-0.043413
334,43.772267,-0.043425
335,43.772264,-0.043436
336,43.77226,-0.043447
337,43.772256,-0.043459
338,43.772253,-0.04347
339,43.772249,-0.043481
340,43.772245,-0.043492
341,43.772241,-0.043504
342,43.772238,-0.043515
343,43.772234,-0.043526
344,43.77223,-0.043538
345,43.772227,-0.043549
346,43.772223,-0.04356
347,43.772219,-0.043572
348,43.772215,-0.043583
349,43.772212,-0.043594
350,43.772208,-0.043606
351,43.772204,-0.043617
352,43.7722,-0.043628
353,43.772197,-0.04364
354,43.772194,-0.043651
355,43.77219,-0.043663
356,43.772187,-0.043675
357,43.772184,-0.043686
358,43.772181,-0.043698
359,43.772177,-0.043709
360,43.772174,-0.043721
361,43.772171,-0.043732
362,43.772168,-0.043744
363,43.772165,-0.043755
364,43.772161,-0.043767
365,43.772158,-0.043779
366,43.772155,-0.04379
367,43.772152,-0.043802
368,43.772149,-0.043814
369,43.772145,-0.043825
370,43.772142,-0.043837
371,43.772139,-0.043849
372,43.772136,-0.04386
373,43.772133,-0.043872
374,43.772129,-0.043883
375,43.772126,-0.043895
376,43.772122,-0.043906
377,43.772118,-0.043917
378,43.772115,-0.043929
379,43.772111,-0.04394
380,43.772107,-0.043951
381,43.772104,-0.043963
382,43.7721,-0.043974
383,43.772097,-0.043985
384,43.772093,-0.043996
385,43.772089,-0.044008
386,43.772086,-0.044019
387,43.772082,-0.04403
388,43.772078,-0.044042
389,43.772075,-0.044053
390,43.772071,-0.044064
391,43.772068,-0.044076
392,43.772064,-0.044087
393,43.77206,-0.044098
394,43.772057,-0.04411
395,43.772053,-0.044122
396,43.77205,-0.044133
397,43.772047,-0.044145
398,43.772043,-0.044156
399,43.77204,-0.044168
400,43.772036,-0.044179
401,43.772033,-0.044191
402,43.77203,-0.044202
403,43.772026,-0.044214
404,43.772023,-0.044226
405,43.772019,-0.044237
406,43.772016,-0.044249
407,43.772013,-0.04426
408,43.772009,-0.044272
409,43.772006,-0.044283
410,43.772002,-0.044295
411,43.771999,-0.044307
412,43.771998,-0.044319
413,43.771997,-0.044331
414,43.771997,-0.044344
415,43.771996,-0.044356
416,43.771995,-0.044369
417,43.771994,-0.044381
418,43.771993,-0.044394
419,43.771993,-0.044406
420,43.771992,-0.044418
421,43.771991,-0.044431
422,43.771992,-0.044443
423,43.771993,-0.044456
424,43.771994,-0.044468
425,43.771995,-0.04448
426,43.771997,-0.044492
427,43.771998,-0.044505
428,43.771999,-0.044517
429,43.772,-0.044529
430,43.772001,-0.044542
431,43.772002,-0.044554
432,43.772004,-0.044566
433,43.772005,-0.044579
434,43.772006,-0.044591
435,43.772007,-0.044603
436,43.772008,-0.044616
437,43.772009,-0.044628
438,43.772011,-0.04464
439,43.772014,-0.044652
440,43.772017,-0.044664
441,43.77202,-0.044675
442,43.772023,-0.044687
443,43.772027,-0.044698
444,43.772031,-0.044709
445,43.772036,-0.04472
446,43.77204,-0.044731
447,43.772044,-0.044741
448,43.772049,-0.044752
449,43.772053,-0.044763
450,43.772057,-0.044774
451,43.772062,-0.044785
452,43.772066,-0.044796
453,43.772072,-0.044806
454,43.772079,-0.044813
455,43.772086,-0.044821
456,43.772093,-0.044829
457,43.7721,-0.044837
458,43.772107,-0.044845
459,43.772114,-0.044853
460,43.772121,-0.04486
461,43.772128,-0.044868
462,43.772135,-0.044876
463,43.772142,-0.044884
464,43.772149,-0.044892
465,43.772156,-0.0449
466,43.772163,-0.044907
467,43.772169,-0.044915
468,43.772176,-0.044923
469,43.772183,-0.044931
470,43.77219,-0.044939
471,43.772198,-0.044946
472,43.772205,-0.044952
473,43.772213,-0.044959
474,43.77222,-0.044966
475,43.772228,-0.044972
476,43.772236,-0.044979
477,43.772243,-0.044986
478,43.772251,-0.044993
479,43.772258,-0.044999
480,43.772266,-0.045006
481,43.772273,-0.045013
482,43.772281,-0.045019
483,43.772288,-0.045026
484,43.772296,-0.045033
485,43.772303,-0.04504
486,43.772311,-0.045046
487,43.772319,-0.045053
488,43.772326,-0.04506
489,43.772334,-0.045067
490,43.772341,-0.045073
491,43.772349,-0.04508
492,43.772356,-0.045087
493,43.772364,-0.045093
494,43.772371,-0.0451
495,43.772379,-0.045107
496,43.772386,-0.045114
497,43.772394,-0.04512
498,43.772402,-0.045127
499,43.772409,-0.045134
500,43.772417,-0.04514
501,43.772424,-0.045147
502,43.772432,-0.045154
503,43.772439,-0.045161
504,43.772447,-0.045167
505,43.772454,-0.045174
506,43.772462,-0.04518
507,43.77247,-0.045187
508,43.772477,-0.045194
509,43.772485,-0.0452
510,43.772493,-0.045207
511,43.7725,-0.045213
512,43.772508,-0.04522
513,43.772515,-0.045226
514,43.772523,-0.045233
515,43.772531,-0.045239
516,43.772538,-0.045246
517,43.772546,-0.045252
518,43.772554,-0.045258
519,43.772561,-0.045265
520,43.772569,-0.045271
521,43.772577,-0.045278
522,43.772584,-0.045284
523,43.772592,-0.045291
524,43.772599,-0.045297
525,43.772607,-0.045304
526,43.772615,-0.04531
527,43.772622,-0.045317
528,43.77263,-0.045323
529,43.772638,-0.04533
530,43.772645,-0.045336
531,43.772653,-0.045343
532,43.77266,-0.045349
533,43.772668,-0.045356
534,43.772676,-0.045362
535,43.772683,-0.045368
536,43.772691,-0.045375
537,43.772699,-0.045381
538,43.772706,-0.045388
539,43.772714,-0.045394
540,43.772722,-0.045401
541,43.772729,-0.045408
542,43.772737,-0.045414
543,43.772744,-0.045421
544,43.772752,-0.045427
545,43.77276,-0.045434
546,43.772767,-0.04544
547,43.772775,-0.045447
548,43.772783,-0.045453
549,43.77279,-0.04546
550,43.772798,-0.045466
551,43.772806,-0.045473
552,43.772813,-0.045479
553,43.772821,-0.045486
554,43.772828,-0.045492
555,43.772836,-0.045499
556,43.772844,-0.045505
557,43.772851,-0.045512
558,43.772859,-0.045518
559,43.772867,-0.045525
560,43.772874,-0.045531
561,43.772883,-0.045536
562,43.772891,-0.045539
563,43.7729,-0.045542
564,43.772909,-0.045544
565,43.772918,-0.045547
566,43.772926,-0.04555
567,43.772935,-0.045553
568,43.772944,-0.045556
569,43.772952,-0.045559
570,43.772961,-0.045562
571,43.77297,-0.045565
572,43.772978,-0.045568
573,43.772987,-0.045571
574,43.772996,-0.045574
575,43.773005,-0.045577
576,43.773013,-0.04558
577,43.773022,-0.045583
578,43.773031,-0.045586
579,43.773039,-0.045589
580,43.773048,-0.045589
581,43.773057,-0.045589
582,43.773066,-0.045589
583,43.773075,-0.045589
584,43.773084,-0.045589
585,43.773093,-0.045589
586,43.773102,-0.045589
587,43.773111,-0.045589
588,43.77312,-0.045588
589,43.773129,-0.045588
590,43.773138,-0.045588
591,43.773147,-0.045588
592,43.773156,-0.045588
593,43.773165,-0.045588
594,43.773174,-0.045588
595,43.773183,-0.045587
596,43.773192,-0.045583
597,43.773201,-0.04558
598,43.773209,-0.045577
599,43.773218,-0.045574
600,43.773227,-0.04557
601,43.773235,-0.045567
602,43.773244,-0.045564
603,43.773253,-0.045561
604,43.773261,-0.045557
605,43.77327,-0.045554
606,43.773279,-0.045551
607,43.773287,-0.045548
608,43.773296,-0.045544
609,43.773304,-0.045541
610,43.773313,-0.045538
611,43.773321,-0.045532
612,43.773329,-0.045526
613,43.773336,-0.045519
614,43.773344,-0.045512
615,43.773351,-0.045505
616,43.773359,-0.045499
617,43.773366,-0.045492
618,43.773374,-0.045485
619,43.773381,-0.045479
620,43.773389,-0.045472
621,43.773397,-0.045465
622,43.773404,-0.045458
623,43.773412,-0.045452
624,43.773419,-0.045445
625,43.773427,-0.045438
626,43.773434,-0.045432
627,43.773442,-0.045425
628,43.773448,-0.045416
629,43.773454,-0.045407
630,43.77346,-0.045398
631,43.773467,-0.045389
632,43.773473,-0.04538
633,43.773479,-0.045371
634,43.773485,-0.045362
635,43.773491,-0.045353
636,43.773498,-0.045344
637,43.773504,-0.045335
638,43.77351,-0.045326
639,43.773516,-0.045317
640,43.773522,-0.045308
641,43.773529,-0.045299
642,43.773535,-0.04529
643,43.773541,-0.045281
644,43.773547,-0.045272
645,43.773553,-0.045263
646,43.773559,-0.045254
647,43.773565,-0.045244
648,43.773571,-0.045235
649,43.773577,-0.045226
650,43.773583,-0.045216
651,43.773589,-0.045207
652,43.773595,-0.045198
653,43.773601,-0.045188
654,43.773607,-0.045179
655,43.773613,-0.04517
656,43.773619,-0.04516
657,43.773625,-0.045151
658,43.773631,-0.045142
659,43.773637,-0.045132
660,43.773643,-0.045123
661,43.773649,-0.045114
662,43.773655,-0.045104
663,43.773661,-0.045095
664,43.773667,-0.045086
665,43.773673,-0.045076
666,43.773678,-0.045066
667,43.773683,-0.045055
668,43.773688,-0.045045
669,43.773692,-0.045034
670,43.773697,-0.045024
671,43.773702,-0.045013
672,43.773707,-0.045003
673,43.773711,-0.044992
674,43.773716,-0.044981
675,43.773721,-0.044971
676,43.773726,-0.04496
677,43.77373,-0.04495
678,43.773735,-0.044939
679,43.77374,-0.044929
680,43.773745,-0.044918
681,43.773749,-0.044907
682,43.773754,-0.044897
683,43.773759,-0.044886
684,43.773764,-0.044876
685,43.773768,-0.044865
686,43.773773,-0.044855
687,43.773778,-0.044844
688,43.773783,-0.044833
689,43.773788,-0.044823
690,43.773792,-0.044812
691,43.773797,-0.044802
692,43.773802,-0.044791
693,43.773807,-0.044781
694,43.77381,-0.044769
695,43.773814,-0.044758
696,43.773817,-0.044746
697,43.773821,-0.044735
698,43.773825,-0.044724
699,43.773828,-0.044712
700,43.773832,-0.044701
701,43.773835,-0.044689
702,43.773839,-0.044678
703,43.773843,-0.044666
704,43.773846,-0.044655
705,43.77385,-0.044643
706,43.773853,-0.044632
707,43.773857,-0.044621
708,43.773861,-0.044609
709,43.773864,-0.044598
710,43.773868,-0.044586
711,43.773871,-0.044575
712,43.773875,-0.044563
713,43.773879,-0.044552
714,43.773882,-0.04454
715,43.773886,-0.044529
716,43.773889,-0.044518
717,43.773893,-0.044506
718,43.773897,-0.044495
719,43.7739,-0.044484
720,43.773904,-0.044472
721,43.773907,-0.044461
722,43.77391,-0.044449
723,43.773913,-0.044437
724,43.773917,-0.044425
725,43.77392,-0.044414
726,43.773923,-0.044402
727,43.773926,-0.04439
728,43.773929,-0.044379
729,43.773932,-0.044367
730,43.773935,-0.044355
731,43.773939,-0.044344
732,43.773942,-0.044332
733,43.773945,-0.04432
734,43.773948,-0.044308
735,43.773951,-0.044297
736,43.773954,-0.044285
737,43.773957,-0.044273
738,43.77396,-0.044262
739,43.773963,-0.04425
740,43.773966,-0.044238
741,43.77397,-0.044227
742,43.773973,-0.044215
743,43.773976,-0.044203
744,43.773979,-0.044192
745,43.773982,-0.04418
746,43.773985,-0.044168
747,43.773988,-0.044156
748,43.773991,-0.044145
749,43.773994,-0.044133
750,43.773997,-0.044121
751,43.774001,-0.04411
752,43.774002,-0.044097
753,43.774003,-0.044085
754,43.774003,-0.044073
755,43.774004,-0.04406
756,43.774005,-0.044048
757,43.774005,-0.044035
758,43.774006,-0.044023
759,43.774007,-0.04401
760,43.774007,-0.043998
761,43.774008,-0.043986
762,43.774009,-0.043973
763,43.774009,-0.043961
764,43.77401,-0.043948
765,43.774011,-0.043936
766,43.774011,-0.043923
767,43.774012,-0.043911
768,43.774012,-0.043899
769,43.77401,-0.043886
770,43.774008,-0.043874
771,43.774006,-0.043862
772,43.774004,-0.04385
773,43.774002,-0.043838
774,43.774,-0.043825
775,43.773998,-0.043813
776,43.773996,-0.043801
777,43.773994,-0.043789
778,43.773993,-0.043777
779,43.77399,-0.043765
780,43.773986,-0.043754
781,43.773982,-0.043742
782,43.773978,-0.043731
783,43.773975,-0.04372
784,43.773971,-0.043708
785,43.773967,-0.043697
786,43.773964,-0.043686
787,43.77396,-0.043674
788,43.773956,-0.043663
789,43.773952,-0.043652
790,43.773947,-0.043642
791,43.773942,-0.043632
792,43.773936,-0.043622
793,43.773931,-0.043612
794,43.773926,-0.043601
795,43.77392,-0.043591
796,43.773915,-0.043581
797,43.77391,-0.043571
798,43.773903,-0.043563
799,43.773896,-0.043555
800,43.773889,-0.043547
801,43.773882,-0.043539
802,43.773875,-0.043531
803,43.773869,-0.043522
804,43.773862,-0.043514
805,43.773855,-0.043506
806,43.773848,-0.043498
807,43.773841,-0.04349
808,43.773834,-0.043482
809,43.773826,-0.043476
810,43.773819,-0.04347
811,43.773811,-0.043464
812,43.773803,-0.043457
813,43.773795,-0.043451
814,43.773787,-0.043445
815,43.77378,-0.043439
816,43.773772,-0.043433
817,43.773764,-0.043427
818,43.773756,-0.04342
819,43.773748,-0.043414
820,43.77374,-0.043408
821,43.773732,-0.043403
822,43.773724,-0.043399
823,43.773716,-0.043394
824,43.773707,-0.04339
825,43.773699,-0.043385
826,43.773691,-0.043381
827,43.773682,-0.043376
828,43.773674,-0.043372
829,43.773665,-0.043367
830,43.773657,-0.043367
831,43.773648,-0.043369
832,43.773639,-0.043371
833,43.77363,-0.043373
834,43.773621,-0.043375
835,43.773612,-0.043377
836,43.773603,-0.043378
837,43.773594,-0.04338
838,43.773585,-0.043382
839,43.773577,-0.043384
840,43.773568,-0.043386
841,43.773559,-0.043387
842,43.77355,-0.043389
843,43.773541,-0.043391
844,43.773532,-0.043393
845,43.773525,-0.043399
846,43.773517,-0.043407
847,43.77351,-0.043414
848,43.773503,-0.043421
849,43.773496,-0.043429
850,43.773488,-0.043436
851,43.773481,-0.043443
852,43.773474,-0.04345
853,43.773466,-0.043458
854,43.77346,-0.043466
855,43.773455,-0.043476
856,43.77345,-0.043487
857,43.773445,-0.043497
858,43.77344,-0.043507
859,43.773435,-0.043517
860,43.77343,-0.043528
861,43.773425,-0.043538
862,43.77342,-0.043548
863,43.773417,-0.04356
864,43.773415,-0.043572
865,43.773414,-0.043584
866,43.773412,-0.043597
867,43.773411,-0.043609
868,43.773409,-0.043621
869,43.773408,-0.043634
870,43.773406,-0.043646
871,43.773405,-0.043658
872,43.773403,-0.043671
873,43.773402,-0.043683
874,43.7734,-0.043695
875,43.773399,-0.043708
876,43.773399,-0.04372
877,43.773399,-0.043732
878,43.773399,-0.043745
879,43.773399,-0.043757
880,43.773399,-0.04377
881,43.773399,-0.043782
882,43.773399,-0.043795
883,43.773399,-0.043807
884,43.773399,-0.04382
885,43.773399,-0.043832
886,43.773398,-0.043844
887,43.773398,-0.043857
888,43.773398,-0.043869
889,43.773398,-0.043882
890,43.773398,-0.043894
891,43.773398,-0.043907
892,43.773397,-0.043919
893,43.773397,-0.043932
894,43.773396,-0.043944
895,43.773396,-0.043956
896,43.773395,-0.043969
897,43.773395,-0.043981
898,43.773394,-0.043994
899,43.773393,-0.044006
900,43.773393,-0.044019
901,43.773392,-0.044031
902,43.773392,-0.044043
903,43.773391,-0.044056
904,43.773391,-0.044068
905,43.77339,-0.044081
906,43.773389,-0.044093
907,43.773389,-0.044106
908,43.773388,-0.044118
909,43.773388,-0.044131
910,43.773387,-0.044143
911,43.773387,-0.044155
912,43.773386,-0.044168
913,43.773386,-0.04418
914,43.773385,-0.044193
915,43.773385,-0.044205
916,43.773384,-0.044218
917,43.773384,-0.04423
918,43.773383,-0.044243
919,43.773383,-0.044255
920,43.773382,-0.044267
921,43.773382,-0.04428
922,43.773381,-0.044292
923,43.773381,-0.044305
924,43.77338,-0.044317
925,43.77338,-0.04433
926,43.773379,-0.044342
927,43.773378,-0.044355
928,43.773378,-0.044367
929,43.773377,-0.044379
930,43.773376,-0.044392
931,43.773376,-0.044404
932,43.773375,-0.044417
933,43.773375,-0.044429
934,43.773374,-0.044442
935,43.773373,-0.044454
936,43.773373,-0.044466
937,43.773372,-0.044479
938,43.773372,-0.044491
939,43.773371,-0.044504
940,43.77337,-0.044516
941,43.773367,-0.044528
942,43.773363,-0.044539
943,43.773359,-0.04455
944,43.773355,-0.044561
945,43.77335,-0.044572
946,43.773346,-0.044583
947,43.773342,-0.044594
948,43.773338,-0.044604
949,43.77333,-0.044612
950,43.773323,-0.044619
951,43.773316,-0.044626
952,43.773309,-0.044634
953,43.773302,-0.044641
954,43.773294,-0.044648
955,43.773287,-0.044655
956,43.773279,-0.044662
957,43.773272,-0.044668
958,43.773264,-0.044675
959,43.773256,-0.044681
960,43.773249,-0.044688
961,43.773241,-0.044694
962,43.773233,-0.044701
963,43.773225,-0.044705
964,43.773217,-0.04471
965,43.773208,-0.044714
966,43.7732,-0.044718
967,43.773191,-0.044723
968,43.773183,-0.044727
969,43.773175,-0.044732
970,43.773166,-0.044736
971,43.773158,-0.04474
972,43.773149,-0.044743
973,43.77314,-0.044746
974,43.773132,-0.044748
975,43.773123,-0.044751
976,43.773114,-0.044754
977,43.773105,-0.044757
978,43.773097,-0.044759
979,43.773088,-0.04476
980,43.773079,-0.04476
981,43.77307,-0.04476
982,43.773061,-0.044761
983,43.773052,-0.044761
984,43.773043,-0.044761
985,43.773034,-0.044762
986,43.773025,-0.044762
987,43.773016,-0.044762
988,43.773008,-0.044758
989,43.773001,-0.044751
990,43.772993,-0.044743
991,43.772986,-0.044736
992,43.772979,-0.044729
993,43.772971,-0.044722
994,43.772964,-0.044714
995,43.772957,-0.044707
996,43.772949,-0.0447
997,43.772943,-0.044691
998,43.772938,-0.044681
999,43.772933,-0.044671
1000,43.772927,-0.044661
1001,43.772922,-0.044651
1002,43.772917,-0.044641
1003,43.772912,-0.04463
1004,43.772906,-0.04462
1005,43.772901,-0.04461
1006,43.772898,-0.044599
1007,43.772895,-0.044587
1008,43.772891,-0.044576
1009,43.772888,-0.044564
1010,43.772885,-0.044553
1011,43.772882,-0.044541
1012,43.772878,-0.044529
1013,43.772875,-0.044518
1014,43.772873,-0.044506
1015,43.772871,-0.044494
1016,43.772869,-0.044482
1017,43.772867,-0.044469
1018,43.772865,-0.044457
1019,43.772862,-0.044445
1020,43.77286,-0.044433
1021,43.772858,-0.044421
1022,43.772856,-0.044409
1023,43.772856,-0.044397
1024,43.772855,-0.044384
1025,43.772855,-0.044372
1026,43.772855,-0.044359
1027,43.772855,-0.044347
1028,43.772854,-0.044334
1029,43.772854,-0.044322
1030,43.772854,-0.04431
1031,43.772853,-0.044297
1032,43.772853,-0.044285
1033,43.772853,-0.044272
1034,43.772853,-0.04426
1035,43.772852,-0.044247
1036,43.772852,-0.044235
1037,43.772852,-0.044223
1038,43.772852,-0.04421
1039,43.772852,-0.044198
1040,43.772852,-0.044185
1041,43.772852,-0.044173
1042,43.772852,-0.04416
1043,43.772852,-0.044148
1044,43.772852,-0.044135
1045,43.772853,-0.044123
1046,43.772853,-0.044111
1047,43.772853,-0.044098
1048,43.772853,-0.044086
1049,43.772853,-0.044073
1050,43.772853,-0.044061
1051,43.772853,-0.044048
1052,43.772853,-0.044036
1053,43.772854,-0.044023
1054,43.772854,-0.044011
1055,43.772854,-0.043999
1056,43.772854,-0.043986
1057,43.772854,-0.043974
1058,43.772855,-0.043961
1059,43.772855,-0.043949
1060,43.772855,-0.043936
1061,43.772855,-0.043924
1062,43.772856,-0.043912
1063,43.772856,-0.043899
1064,43.772856,-0.043887
1065,43.772857,-0.043874
1066,43.772857,-0.043862
1067,43.772857,-0.043849
1068,43.772857,-0.043837
1069,43.772858,-0.043824
1070,43.772858,-0.043812
