20:26:00,8,0.05,38.7037,-0.4790
20:26:03,8,0.06,38.7037,-0.4790
20:26:06,8,0.07,38.7037,-0.4790
20:26:09,8,0.07,38.7037,-0.4790
20:26:12,7,0.02,38.7037,-0.4790
20:26:15,7,0.02,38.7037,-0.4790
20:26:18,8,0.02,38.7037,-0.4790
20:26:21,8,0.03,38.7037,-0.4790
20:26:24,8,0.03,38.7037,-0.4790
20:26:27,8,0.02,38.7037,-0.4790
20:26:30,8,0.02,38.7037,-0.4790
20:26:33,8,0.02,38.7037,-0.4790
